node_name	linked_nodes	is_exact	type
1568_3310	1583_3288	0	1
1583_3288	1568_3310,1588_3284	0	1
1612_3257	1588_3284,1635_3281,1582_3224	0	1
1635_3281	1612_3257,1655_3302,1657_3257	0	1
1655_3302	1635_3281,1625_3331,1689_3339	0	1
1625_3331	1655_3302,1614_3343,1588_3284	0	1
1614_3343	1625_3331,1630_3358	0	1
1630_3358	1614_3343,1659_3392,1595_3400	0	1
1659_3392	1630_3358,1621_3427,1697_3353	0	1
1621_3427	1659_3392,1595_3400	0	1
1697_3353	1659_3392,1689_3339	0	1
1689_3339	1655_3302,1697_3353,1722_3303	0	1
1582_3224	1612_3257,1556_3230,1609_3195	0	1
1556_3230	1582_3224,1542_3248	0	1
1542_3248	1556_3230,1588_3284	0	1
1609_3195	1582_3224,1619_3155	0	1
1619_3155	1609_3195,1640_3095	0	1
1640_3095	1619_3155,1545_2925,1674_3059	0	1
1545_2925	1640_3095,1436_2690	0	1
1436_2690	1545_2925	0	1
1674_3059	1640_3095,1700_2998,1716_3089	0	1
1700_2998	1674_3059,1724_2921	0	1
1724_2921	1700_2998,1780_2806	0	1
1780_2806	1724_2921,1830_2827,1821_2703	0	1
1830_2827	1780_2806,1864_2914	0	1
1864_2914	1830_2827,1895_2992	0	1
1895_2992	1864_2914,1834_3074,1938_2962	0	1
1834_3074	1895_2992,1781_3118	0	1
1781_3118	1834_3074,1780_3142,1757_3123,1755_3157	0	1
1780_3142	1781_3118,1757_3123,1755_3157,1818_3192	0	1
1757_3123	1781_3118,1780_3142,1755_3157,1716_3089	0	1
1716_3089	1674_3059,1757_3123	0	1
1755_3157	1781_3118,1780_3142,1757_3123,1704_3207	0	1
1704_3207	1755_3157,1684_3231	0	1
1684_3231	1704_3207,1657_3257	0	1
1657_3257	1635_3281,1684_3231	0	1
1722_3303	1689_3339,1750_3301	0	1
1750_3301	1722_3303,1789_3262	0	1
1789_3262	1750_3301,1829_3250	0	1
1829_3250	1789_3262,1818_3192,1892_3205	0	1
1818_3192	1780_3142,1829_3250	0	1
1892_3205	1829_3250,1974_3154	0	1
1974_3154	1892_3205,2039_3110	0	1
2039_3110	1974_3154,2028_3024,2067_3090	0	1
2028_3024	2039_3110,2067_3090,1996_2922	0	1
2067_3090	2039_3110,2028_3024,2126_3051	0	1
2126_3051	2067_3090,2188_3030	0	1
2188_3030	2126_3051,2199_3104,2250_3001	0	1
2199_3104	2188_3030,2269_3193	0	1
2269_3193	2199_3104,2344_3381	0	1
2344_3381	2269_3193	0	1
2250_3001	2188_3030,2274_2961	0	1
2274_2961	2250_3001,2275_2922,2304_2960	0	1
2275_2922	2274_2961,2292_2906,2304_2960,2270_2898	0	1
2292_2906	2275_2922,2323_2938,2270_2898	0	1
2323_2938	2292_2906,2304_2960	0	1
2304_2960	2274_2961,2275_2922,2323_2938	0	1
2270_2898	2275_2922,2292_2906,2243_2797	0	1
2243_2797	2270_2898,2212_2699	0	1
2212_2699	2243_2797,2121_2774,2226_2668	0	1
2226_2668	2212_2699,2235_2657,2165_2647	0	1
2235_2657	2226_2668,2243_2643	0	1
2243_2643	2235_2657,2227_2621,2258_2659	0	1
2227_2621	2243_2643,2241_2603	0	1
2241_2603	2227_2621,2277_2640	0	1
2277_2640	2241_2603,2258_2659	0	1
2258_2659	2277_2640,2243_2643	0	1
2121_2774	2212_2699,2047_2855	0	1
2047_2855	2121_2774,1996_2922	0	1
1996_2922	2028_3024,2047_2855,1938_2962	0	1
1938_2962	1895_2992,1996_2922	0	1
1821_2703	1780_2806,1875_2614	0	1
1875_2614	1821_2703,1889_2598	0	1
1889_2598	1875_2614,1865_2573,1908_2575,1912_2618	0	1
1865_2573	1889_2598,1884_2550	0	1
1884_2550	1865_2573,1908_2575	0	1
1908_2575	1889_2598,1884_2550,1929_2598	0	1
1929_2598	1908_2575,1930_2613	0	1
1930_2613	1929_2598,1912_2618,1937_2624	0	1
1912_2618	1889_2598,1930_2613	0	1
1937_2624	1930_2613,1978_2655	0	1
1978_2655	1937_2624,2056_2655	0	1
2056_2655	1978_2655,2165_2647	0	1
2165_2647	2226_2668,2056_2655	0	1
1595_3400	1630_3358,1621_3427,1582_3384	0	1
1582_3384	1595_3400	0	1
1588_3284	1583_3288,1612_3257	0	1
