node_name	linked_nodes	is_exact	type
1705_3010	1718_3026	0	0
1718_3026	1705_3010,1732_3045	0	0
1732_3045	1718_3026,1744_3068	0	0
1744_3068	1732_3045,1752_3094	0	0
1752_3094	1744_3068,1759_3121	0	0
1759_3121	1746_3131,1752_3094	0	0
1746_3131	1731_3150,1759_3121	0	0
1731_3150	1742_3173,1746_3131	0	0
1742_3173	1731_3150,1751_3204	0	0
1751_3204	1739_3217,1742_3173	0	0
1739_3217	1725_3228,1751_3204	0	0
1725_3228	1701_3241,1739_3217	0	0
1701_3241	1677_3245,1725_3228	0	0
1677_3245	1670_3244,1701_3241	0	0
1670_3244	1651_3225,1677_3245	0	0
1651_3225	1635_3206,1670_3244	0	0
1635_3206	1623_3203,1651_3225	0	0
1623_3203	1612_3183,1635_3206	0	0
1612_3183	1603_3157,1623_3203	0	0
1603_3157	1588_3133,1612_3183	0	0
1588_3133	1590_3108,1603_3157	0	0
1590_3108	1588_3133,1598_3090	0	0
1598_3090	1590_3108,1613_3078	0	0
1613_3078	1598_3090,1623_3065	0	0
1623_3065	1613_3078,1634_3053	0	0
1634_3053	1623_3065,1648_3050	0	0
1648_3050	1634_3053,1664_3064	0	0
1664_3064	1648_3050,1675_3088	0	0
1675_3088	1664_3064,1664_3108	0	0
1664_3108	1653_3125,1675_3088	0	0
1653_3125	1664_3108,1664_3154	0	0
1664_3154	1653_3125,1674_3161	0	0
1674_3161	1664_3154,1687_3171	0	0
1687_3171	1674_3161	0	0
