PathName	node_name
phuongtuong2	1361_2758
phuongtuong2	1339_2769
phuongtuong2	1332_2799
phuongtuong2	1332_2826
phuongtuong2	1356_2850
phuongtuong2	1348_2871
phuongtuong2	1327_2895
phuongtuong2	1326_2922
phuongtuong2	1329_2956
phuongtuong2	1329_2990
phuongtuong2	1329_3026
phuongtuong2	1344_3065
phuongtuong2	1348_3099
phuongtuong2	1350_3142
phuongtuong2	1343_3174
phuongtuong2	1316_3195
phuongtuong2	1303_3202
phuongtuong2	1276_3224
phuongtuong2	1258_3242
phuongtuong2	1256_3277
phuongtuong2	1256_3312
phuongtuong2	1258_3326
phuongtuong2	1256_3357
phuongtuong2	1258_3386
phuongtuong2	1229_3400
phuongtuong2	1255_3380
phuongtuong2	1260_3354
phuongtuong2	1260_3360
phuongtuong2	1260_3293
phuongtuong2	1260_3267
phuongtuong2	1277_3236
phuongtuong2	1294_3208
phuongtuong2	1316_3195
phuongtuong2	1338_3208
phuongtuong2	1365_3235
phuongtuong2	1390_3260
phuongtuong2	1433_3274
phuongtuong2	1467_3279
phuongtuong2	1504_3267
phuongtuong2	1513_3259
phuongtuong2	1534_3245
phuongtuong2	1563_3256
phuongtuong2	1591_3276
phuongtuong2	1621_3267
phuongtuong2	1642_3281
phuongtuong2	1665_3308
phuongtuong2	1682_3335
phuongtuong2	1686_3360
phuongtuong2	1697_3384
phuongtuong2	1712_3413
phuongtuong2	1732_3430
phuongtuong2	1757_3447
phuongtuong2	1767_3481
phuongtuong2	1776_3504
phuongtuong2	1778_3539
phuongtuong2	1776_3568
phuongtuong2	1782_3538
phuongtuong2	1782_3513
phuongtuong2	1761_3474
phuongtuong2	1757_3438
phuongtuong2	1764_3403
phuongtuong2	1773_3370
phuongtuong2	1790_3331
phuongtuong2	1797_3327
phuongtuong1	1615_3164
phuongtuong1	1630_3144
phuongtuong1	1632_3127
phuongtuong1	1620_3103
phuongtuong1	1619_3078
phuongtuong1	1622_3053
phuongtuong1	1630_3028
phuongtuong1	1649_3025
phuongtuong1	1669_3060
phuongtuong1	1650_3076
phuongtuong1	1616_3081
phuongtuong1	1590_3106
phuongtuong1	1582_3130
phuongtuong1	1587_3154
phuongtuong1	1591_3176
phuongtuong1	1591_3210
phuongtuong1	1584_3235
phuongtuong1	1570_3257
phuongtuong1	1584_3279
phuongtuong1	1596_3272
phuongtuong1	1595_3234
phuongtuong1	1612_3214
phuongtuong1	1634_3199
phuongtuong1	1657_3212
phuongtuong1	1675_3204
phuongtuong1	1678_3185
phuongtuong1	1691_3204
phuongtuong1	1671_3224
phuongtuong1	1682_3252
phuongtuong1	1666_3270
phuongtuong1	1642_3281
phuongtuong1	1635_3271
phuongtuong1	1610_3246
phuongtuong1	1591_3224
phuongtuong1	1573_3211
phuongtuong1	1556_3212
phuongtuong1	1533_3211
phuongtuong1	1542_3217
phuongtuong1	1515_3194
phuongtuong1	1496_3175
phuongtuong1	1504_3151
phuongtuong1	1524_3136
phuongtuong1	1538_3114
phuongtuong1	1533_3089
phuongtuong1	1518_3066
phuongtuong1	1505_3045
phuongtuong1	1505_3010
phuongtuong1	1501_2984
phuongtuong1	1501_2954
phuongtuong1	1514_2938
phuongtuong1	1534_2924
phuongtuong1	1541_2902
phuongtuong1	1546_2868
phuongtuong1	1542_2842
phuongtuong1	1538_2817
phuongtuong1	1538_2781
phuongtuong1	1529_2759
phuongtuong1	1537_2743
phuongtuong1	1524_2733
phuongtuong1	1533_2751
phuongtuong1	1514_2752
phuongtuong1	1503_2745
phuongtuong1	1490_2747
phuongtuong1	1472_2751
